Date,JSE,ABSA,CAPITEC,FNB,INVESTEC,NEDBANK,STANDARD,BTC,DOGE,ETH,XMR,XRP
2018-03-27,-0.002239208,-0.014376916,0.006688988,-0.03838989,0.00852371,-0.00907669,-0.002678229,-0.042878404,-0.04008615,-0.080303383,-0.045666714,-0.031595205
2018-03-28,-0.02322557,-0.035050686,-0.042177079,-0.031531056,-0.017231398,-0.025394244,-0.022989518,0.019446432,0.00253325,-0.003663499,0.058633924,0.005946153
2018-03-29,0.01289132,0.015940826,0.008551351,0.034675007,0.021357802,0.026761011,0.016971446,-0.109589065,-0.096196088,-0.151245585,-0.120355522,-0.131167766
2018-04-03,-0.011052021,-0.025196166,-0.023379757,-0.008858252,-0.022687148,-0.001892944,-0.017948667,0.040545909,0.047263598,0.07864794,0.070032702,0.084772292
2018-04-04,-0.004788829,-0.016241024,-0.007236784,-0.009394008,-0.0064502,-0.025623748,-0.013735127,-0.086514355,-0.083786005,-0.092911423,-0.104312571,-0.108511085
2018-04-05,0.020994425,0.015862533,0.011157898,0.027032732,0.019445978,0.025623748,0.019352729,-0.003958536,0.012204028,0.007471753,0.014868435,-0.003875579
2018-04-06,0.002107669,0.010222837,0.001791077,-0.026423996,0.016495219,-0.007042283,-0.01492565,-0.023527338,-0.030793956,-0.030741353,-0.060603003,-0.031979469
2018-04-09,0.003800296,-0.004345384,0.017391743,-0.007789272,-0.007671152,0.002117897,0.007024145,0.023512593,0.028293509,0.075664801,0.027845848,0.026651588
2018-04-10,0.011621665,-0.014131641,0.001676754,0.01913498,0.023580943,0.011917421,0.009474342,0.010691838,0.09868593,0.040275548,0.002498811,0.009814023
2018-04-11,-0.010223146,-0.0354653,-0.020648692,-0.015461881,-0.004246291,-0.005240187,-0.034851977,0.015532016,0.096311269,0.034748467,0.011168019,0.094477502
2018-04-12,0.00552007,0,-0.011072614,0.022506803,0.013839955,0.018049778,0.02947562,0.129743039,0.13264813,0.138485507,0.125833488,0.171713846
2018-04-13,0.001453946,-0.001130582,0.014592448,-0.016414795,0.007213455,0.006685548,-0.002699057,-0.004957643,0.020913795,-0.001113913,-0.018829008,-0.001091959
2018-04-16,0.00300627,0.01169604,0.014854225,0.017161342,-0.005221944,0.008133585,0.008860906,0.022886933,0.140792949,0.03649067,0.032926067,0.03647355
2018-04-17,0.001642829,-0.012261811,-0.00898815,0.001640445,0.009898492,-0.000779859,0.009149279,-0.020202707,0.031083875,-0.017005168,0.005756364,-0.013941732
2018-04-18,0.015480487,0.027353087,-0.004909327,0.017283834,0.012057651,0.023433465,0.039484716,0.033545757,0.145520867,0.043686784,0.15305436,0.083967428
2018-04-19,-0.003236724,-0.010517672,0.009297965,0.003654708,0.002864159,-0.00169129,-0.007152664,0.013649934,0.092432769,0.076568512,0.038729409,0.094072121
2018-04-20,0.000954404,0.001668057,-0.00136432,-0.000875912,0.002957828,-0.000962991,-0.00524236,0.067190054,-0.010610626,0.083710724,0.135217672,0.165903998
2018-04-23,0.001696842,-0.033901552,-0.000775485,-0.029945908,-0.000407456,-0.023258426,0.003157593,0.009629812,-0.052488155,0.042966717,0.039464396,-0.056185178
2018-04-24,-7.47E-05,0,0.01192436,-0.014094346,0.005588026,-0.001122774,-0.051384442,0.074504418,0.028671386,0.087484772,0.031947835,0.053693707
2018-04-25,-0.012000942,-0.02002679,-0.032561016,-0.018795808,-0.022956532,-0.029398134,-0.014976262,-0.083446522,-0.128811197,-0.129933019,-0.132659712,-0.148203109
2018-04-26,0.008141588,0.031455486,0.030419136,0.021995811,0.014409471,0.015687551,-0.000379669,0.045591345,0.085761418,0.070356893,0.042017541,0.065245818
2018-04-30,0.013537862,0.038947512,0.019293714,0.018539984,0.006214047,0.026294897,0.017177297,-0.004521891,-0.054308621,0.01157297,-0.103569871,-0.020476906
2018-05-02,0.003673264,-0.002845731,-0.021738998,0.013940608,0.030897824,-0.004953925,0.007808182,-0.000205535,0.018745224,0.026624653,0.033955387,0.032890697
2018-05-03,-0.020334371,-0.033208244,-0.01157245,-0.047347906,-0.043673305,-0.025664368,-0.031366454,0.053348369,0.029207252,0.123940022,-0.014962672,0.024828862
2018-05-04,0.006525799,0.018300724,-0.014028333,0.003699141,-0.005363049,0.01034492,0.010738486,-0.004224425,-0.044899038,0.007991603,-0.01675891,0.010053742
2018-05-07,0.004013696,0.005547249,0.025589289,0.011016023,-0.009559508,0.019197056,-0.000520009,-0.028946337,-0.053622706,-0.040506307,-0.029265882,-0.068134203
2018-05-08,-0.003729603,-0.021640904,-0.013877618,-0.011016023,0.011212742,-0.007261705,-0.006070973,-0.02525365,0.054955659,-0.007387672,-0.052496552,-0.02955038
2018-05-09,0.004323925,0.002935202,0.002572446,-0.000615574,-0.004241898,0.017440251,0.009469768,0.013253954,-0.04515264,0.004186394,0.017248705,-0.020534088
2018-05-10,0.00156124,0.007300532,-0.005081418,0.010565905,0.006613644,0.02243214,0.012922738,-0.031989994,-0.047288207,-0.036887151,-0.044015122,-0.052859152
2018-05-11,0.00716735,0.007358713,0.009442919,0.00758729,-0.003404698,0,0.017431846,-0.07085675,-0.120526307,-0.068840047,-0.09785579,-0.102578461
2018-05-14,0.003274173,0.005317983,0.01154233,-0.002270149,-0.020780782,0.00162734,-0.006098838,0.031122261,0.046241706,0.072505326,0.077852332,0.0719735
2018-05-15,-0.012406193,-0.041455252,-0.039059628,-0.046520016,0.001370802,-0.042110087,-0.049646057,-0.02298496,0.018708786,-0.029776277,-0.047487095,-0.05963673
2018-05-16,0.012530899,0.02192883,0.009873525,0.00790518,0.001368926,0.017917349,0.018438778,-0.015765958,-0.034571344,0.001132936,-0.020006639,0.032172817
2018-05-17,-0.007491431,-0.045468925,-0.026416112,-0.023905521,0.014417299,-0.023939107,-0.037273197,-0.034304959,-0.044129957,-0.054626448,-0.040627221,-0.064962639
2018-05-18,-0.006551014,-0.030591114,0.011855945,-0.016260521,-0.010531352,-0.012257033,-0.025087972,0.022406157,0.012572814,0.035694742,0.064027946,0.023109489
2018-05-21,0.000291977,-0.020202707,0.009564556,-0.01121014,0.01560094,-0.008603994,0.012647596,0.018932633,-0.005910881,0.005136222,-0.026522266,-0.003987305
2018-05-22,0.005186006,0.011042338,0.013406761,0.021160471,0.007710138,0.000383202,0.022438498,-0.048433225,-0.08483641,-0.081717113,-0.123104517,-0.056775499
2018-05-23,-0.01872894,-0.015331655,-0.02298327,-0.01818083,-0.019649029,-0.015620656,-0.006163498,-0.063649583,-0.119688567,-0.106058047,-0.025004912,-0.076798173
2018-05-24,-0.006052632,-0.011654998,-0.003424538,-0.006467148,-0.001463211,-0.003437586,-0.003292953,0.010671923,0.037406217,0.042176457,0.002394651,0.062125668
2018-05-25,0.003833439,0.030171759,0.046610515,0.022860958,0.024690062,0.006228565,0.018099379,-0.015288342,-0.019242246,-0.028693184,-0.038413665,-0.038229469
